Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-20 00:00:00-05:00,64.35910806103631,64.48998289380759,63.11331930021334,63.78953552246094,106234400,0.0,0.0
2019-11-21 00:00:00-05:00,63.910709461920206,63.98826983559564,63.30235683803532,63.5035285949707,121395200,0.0,0.0
2019-11-22 00:00:00-05:00,63.64409256660868,63.78709032762907,63.21994403260189,63.44777297973633,65325200,0.0,0.0
2019-11-25 00:00:00-05:00,63.67316460578767,64.5772094127568,63.6271136099342,64.56024169921875,84020400,0.0,0.0
2019-11-26 00:00:00-05:00,64.69842549318601,64.75174733500772,63.62229915574079,64.05614471435547,105207600,0.0,0.0
2019-11-27 00:00:00-05:00,64.36879724823537,64.95049275509001,64.30335983216875,64.91655731201172,65235600,0.0,0.0
2019-11-29 00:00:00-05:00,64.61599728644288,64.95531461481963,64.446334923973,64.7735366821289,46617600,0.0,0.0
2019-12-02 00:00:00-05:00,64.77838908913843,65.01591494536446,63.85253899723232,64.02462005615234,94487200,0.0,0.0
2019-12-03 00:00:00-05:00,62.606754397566355,62.902446850476416,62.11716840685746,62.883060455322266,114430400,0.0,0.0
2019-12-04 00:00:00-05:00,63.27570708538485,63.818614972036166,63.181178981959725,63.43809127807617,67181600,0.0,0.0
2019-12-05 00:00:00-05:00,63.93493640791113,64.44391609757074,63.67802418869912,64.3687744140625,74424400,0.0,0.0
2019-12-06 00:00:00-05:00,64.82929214912951,65.68243401676882,64.78565981879994,65.61214447021484,106075600,0.0,0.0
2019-12-09 00:00:00-05:00,65.4400635801901,65.63395710624658,64.20639808398826,64.69356536865234,128042400,0.0,0.0
2019-12-10 00:00:00-05:00,65.10075382487994,65.45703895301351,64.43665325751356,65.07167053222656,90420400,0.0,0.0
2019-12-11 00:00:00-05:00,65.15164935528578,65.70668017666303,65.07651505067686,65.62669372558594,78756800,0.0,0.0
2019-12-12 00:00:00-05:00,64.90200037225051,66.06053156938063,64.79051196488324,65.7939224243164,137310400,0.0,0.0
2019-12-13 00:00:00-05:00,65.79393749772268,66.72463994743697,65.66548134338474,66.68828582763672,133587600,0.0,0.0
2019-12-16 00:00:00-05:00,67.13666515565427,68.05525192322642,67.13182040577094,67.82984161376953,128186000,0.0,0.0
2019-12-17 00:00:00-05:00,67.75955958046966,68.29277053463888,67.57292945943043,67.96315002441406,114158400,0.0,0.0
2019-12-18 00:00:00-05:00,67.81529237700892,68.32427212724674,67.6504821406466,67.80075073242188,116028400,0.0,0.0
2019-12-19 00:00:00-05:00,67.74259176007921,68.1497726473614,67.60929087087668,67.86862182617188,98369200,0.0,0.0
2019-12-20 00:00:00-05:00,68.4042740741579,68.50606560934011,67.51477049695418,67.72805786132812,275978000,0.0,0.0
2019-12-23 00:00:00-05:00,67.99224072863827,68.89385987671328,67.9534605355789,68.83326721191406,98572000,0.0,0.0
2019-12-24 00:00:00-05:00,69.00050346001484,69.04898055041124,68.57151005661217,68.8987045288086,48478800,0.0,0.0
2019-12-26 00:00:00-05:00,69.03199765223384,70.28263086453755,69.00291436301626,70.26566314697266,93121200,0.0,0.0
2019-12-27 00:00:00-05:00,70.5589370512014,71.24969483021466,69.83182515678001,70.23900604248047,146266000,0.0,0.0
2019-12-30 00:00:00-05:00,70.15658572923759,70.93944536220306,69.12893684113479,70.65586853027344,144114400,0.0,0.0
2019-12-31 00:00:00-05:00,70.27051535514738,71.17940522249022,70.17114250873013,71.17213439941406,100805600,0.0,0.0
2020-01-02 00:00:00-05:00,71.79987336808419,72.85661316556887,71.54538716413333,72.7960205078125,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.02042387989954,72.85175328083761,71.86288446577974,72.08828735351562,146322800,0.0,0.0
2020-01-06 00:00:00-05:00,71.20607711333845,72.7014999191191,70.95400956000329,72.6627197265625,118387200,0.0,0.0
2020-01-07 00:00:00-05:00,72.67241690140098,72.92932920607493,72.10042570127877,72.32098388671875,108872000,0.0,0.0
2020-01-08 00:00:00-05:00,72.02285750459463,73.78731540018381,72.02285750459463,73.4843521118164,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,74.46595763529108,75.23912061605091,74.21389747975358,75.04522705078125,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,75.28032670743771,75.78203573703135,74.71075419050038,75.21488189697266,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,75.5323939772133,76.84846485002203,75.41362732738085,76.8218002319336,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,76.75878138146395,76.96964264584395,75.66084272483062,75.7844467163086,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,75.58327476675701,76.46792599707763,75.02581793644697,75.45966339111328,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.00500479670342,76.51641067102332,75.64144885255202,76.40491485595703,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,76.65457152353868,77.2532273929308,76.34676342582375,77.25080871582031,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,76.87754828501977,77.32108332706851,76.58912661521823,76.72727966308594,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,77.21441667860984,77.5561600864613,76.90660870255334,77.00113677978516,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.05446622858818,77.45195017577431,76.5042802197772,77.3719711303711,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,77.61918638262722,78.36568459280262,76.95751196709428,77.14898681640625,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.14943709018755,75.56388879724423,73.89395899955545,74.88040924072266,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,75.7650602743292,77.17080696705042,75.66568742862898,76.99872589111328,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,78.63714587501234,79.46120445400042,77.8930663413124,78.61048126220703,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,77.68947591112114,78.54988860150131,77.25563045650009,78.49656677246094,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,77.78401253695766,78.20816118322392,74.72045130385416,75.01614379882812,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,73.75338735630919,75.98077426743717,73.24925964840867,74.81012725830078,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,76.4218599752961,77.47132863246796,76.0146792134358,77.27985382080078,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,78.41173571221898,78.71228029302294,77.30410766529131,77.9100341796875,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,78.18149548402742,78.82377617084421,77.62161992339047,78.82135009765625,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,78.3184696356632,78.56870361941783,77.25679722483902,77.7499771118164,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.32873742556914,78.11924743652344,76.24856854462318,78.11924743652344,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.6172776735546,78.69015846210117,77.42926892141327,77.64791870117188,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.09979248720818,79.49673094210661,78.09979248720818,79.49187469482422,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.7606332204107,79.25381310902549,78.5565595507205,78.92583465576172,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.89421225277893,79.19547006932265,78.43504857211617,78.94523620605469,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.61539889824193,77.68193472739671,76.4331895126421,77.49972534179688,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.74267613948199,78.8529405124876,77.74267613948199,78.62213897705078,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.38163510250408,78.87238314014616,77.3078109869613,77.81556701660156,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.40740168585418,77.85199672111999,75.43468266835458,76.05419158935547,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.21809854454682,73.89927997263825,70.26724331981248,72.44160461425781,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.11455813124694,73.49840932047712,69.51409877566901,69.98783874511719,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.61127139696013,72.36870817005541,69.60398331830831,71.09809875488281,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.29206427905802,69.48249718862714,66.31448195414389,66.45053100585938,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.50025939627286,67.63856327010133,62.28403400452035,66.41168212890625,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.57874837854894,73.23359135629464,67.47091599038848,72.59464263916016,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.77536734454684,73.85553621045779,69.43391890589473,70.28909301757812,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.01886735003644,73.70976836620322,71.21471719102264,73.54942321777344,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.79534952023471,72.7744209254937,70.79684571065036,71.1636962890625,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.5107340510731,70.65351836354851,68.32366840377551,70.21864318847656,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.07694681976629,67.56078827090813,63.894737492316715,64.66487884521484,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.33001496463376,69.58940835488747,65.44232100611896,69.3221664428711,285290000,0.0,0.0
